id,name,level,status,parent_id,latitude,longitude,iso_code,wals_codes
nort3248,Northwestern Moroccan Berber,family,established,atla1275,,,,
nort3249,Northern Zhuang,language,spurious retired,book1242,,,ccx,
nort3250,North Korowai,language,spurious retired,book1242,,,krg,
nort3251,Northern Nambikuára,language,spurious retired,book1242,,,mbg,
nort3252,Northern Costanoan,family,established,cost1250,,,,
nort3253,North Borneo Malayo-Polynesian,family,established,mala1545,,,,
nort3254,North Senufo,family,established,senu1239,,,,
norw1255,Norwegian Sign Language,language,established,norw1261,60.7733,10.242,nsl,nte
norw1258,Norwegian,language,established,west2805,,,nor,
norw1259,Norwegian Bokmål,language,spurious,book1242,61.112,8.886,nob,nor
norw1260,Norwegian-Romani (Mixed Language),family,established,mixe1287,,,,
norw1261,Norwegian Sign,family,established,lsfi1234,,,,
noto1238,Notozer,dialect,,skol1241,,,,
noto1243,Noto,dialect,,hoku1242,,,,
notr1240,Notre,language,established,west2461,10.7025,1.27435,bly,
nots1237,Notsi,language,established,taba1270,-3.0557,151.661,ncf,
nott1246,Nottoway,language,established,tusc1256,36.72,-77.115,ntw,
noum1238,Noumoudara-Koumoudara,dialect,,tief1242,,,,
noun1238,Nouna,dialect,,mark1256,,,,
nova1239,Novarese Lombard,dialect,,lomb1257,,,,
novg1240,Novgorod,dialect,,kare1335,,,,
nowa1237,Nowai,dialect,,sout2869,,,,
noyy1238,Noy,language,established,adam1257,9.42495,17.9136,noy,
nsaa1238,Nsa,dialect,,nucl1417,,,,
nsad1238,Nsadop,dialect,,boky1238,,,,
nsar1238,Nsari,language,established,nsar1239,6.63008,10.5993,asj,
nsar1239,Nsari-Nooni-Ncane,family,established,east2730,,,,
nsel1238,Nsele,dialect,,nden1250,,,,
nsen1242,Nsenga,language,established,tumb1251,-15.3946,31.3544,nse,nse
nshi1235,Nshi,language,unattested,atla1280,7.22,10.58,nsc,
nsih1238,Nsihaa,dialect,,tumu1242,,,,
nsim1238,Nsimbwa,dialect,,mwan1247,,,,
nsit1238,Nsit,dialect,,ibib1240,,,,
nson1238,Nsongo,language,established,mbun1247,-10.5166,16.7348,nsx,
nsuk1238,Nsuka,dialect,,nucl1417,,,,
ntaa1241,Ntaapum,dialect,,ntch1242,,,,
ntaa1242,Nta,dialect,,nden1250,,,,
ntch1241,Ntcham-Akaselem,family,established,gurm1249,,,,
ntch1242,Ntcham,language,established,ntch1241,9.23971,0.599275,bud,ncm
ntem1238,Ntem,dialect,,yamb1251,,,,
nter1234,Nterato,language,established,nort3204,8.831601,0.097933,,
ntha1238,Nthali,dialect,,tumb1250,,,,
ntii1238,Ntii,dialect,,nort2806,,,,
ntil1238,Ntili,dialect,,fipa1238,,,,
ntol1238,Ntoleh,dialect,,ligb1244,,,,
ntom1248,Ntomba,language,established,boli1263,-1.99062,18.265,nto,nto
ntom1249,Ntomba-Inongo,dialect,,mong1338,,,,
ntom1250,Ntomba-Bikoro,dialect,,mong1338,,,,
nton1238,Ntong,dialect,,yamb1251,,,,
ntsi1238,Ntsiam,dialect,,mfin1238,,,,
ntsw1238,Ntswar,dialect,,mfin1238,,,,
ntug1238,Ntugi,dialect,,thar1283,,,,
ntum1238,Ntum,dialect,,fang1246,,,,
nuau1240,Nuaulu,family,established,pata1263,,,,nua
nuba1241,Nubaca,language,established,baca1248,4.35696,11.029,baf,
nubi1251,Nubian,family,established,,,,,
nubi1252,Nubia,dialect,,awar1249,,,,
nubi1253,Nubi,language,established,suda1235,-0.183215,34.7552,kcn,nub
nubr1241,Nubri,language,established,gyal1235,28.5092,84.7772,kte,
nubr1242,Nubra Ladakhi,dialect,,lada1244,,,,
nubw1238,Nubwa,dialect,,moro1285,,,,
nucl1235,Modern Armenian,language,established,east2768,40,45,hye,arm arw arz
nucl1237,Nuclear Yakima,dialect,,yaki1237,,,,
nucl1239,Nuclear Shughni,dialect,,shug1248,,,,
nucl1240,Nuclear Mumuye,language,established,mumu1250,8.90347,11.7155,mzm,mum
nucl1241,Nuclear Hlaic,family,established,hlai1238,,,,
nucl1242,Nuclear Marithiel,dialect,,mari1424,,,,
nucl1243,Nuclear Tegali,dialect,,tega1236,,,,
nucl1244,Nuclear Left May,family,established,left1242,,,,
nucl1245,Nuclear Mikasuki,dialect,,mika1239,,,,
nucl1246,Nuclear Quileute,dialect,,quil1240,,,,
nucl1265,Nuclear Nepali,dialect,,nepa1254,,,,
nucl1266,Nuclear Serbian,dialect,,serb1264,,,,
nucl1267,Nuclear Croatian,dialect,,croa1245,,,,
nucl1268,Nuclear Ladino,dialect,,ladi1251,,,,
nucl1269,Nuclear Gascon,dialect,,gasc1240,,,,
nucl1270,Nuclear Mazanderani,dialect,,maza1291,,,,
nucl1271,Nuclear Gurani,dialect,,gura1251,,,,
nucl1272,Nuclear Nayini,dialect,,nayi1242,,,,
nucl1273,Nuclear Ashtiani,dialect,,asht1244,,,,
nucl1274,Nuclear Lari,dialect,,lari1253,,,,
nucl1275,Nuclear Dari,dialect,,dari1249,,,,
nucl1276,Nuclear Pashto,family,established,pash1269,,,pus,
nucl1277,Nuclear Kamviri,dialect,,kamv1242,,,,
nucl1279,Nuclear Dogri,dialect,,dogr1250,,,,
nucl1280,Nuclear Wadiyara Koli,dialect,,wadi1248,,,,
nucl1281,Nuclear Hindi,dialect,,hind1269,,,,
nucl1282,Nuclear Mawchi,dialect,,mawc1242,,,,
nucl1283,Nuclear Khandesi,dialect,,khan1272,,,,
nucl1284,Nuclear Oriya,language,established,macr1269,21.6626,86.8563,ori,oya
nucl1285,Nuclear Grangali,dialect,,gran1245,,,,
nucl1286,Nuclear Sindhi Bhil,dialect,,sind1270,,,,
nucl1287,Nuclear Hruso,dialect,,hrus1242,,,,
nucl1288,Nuclear Mator,dialect,,mato1250,,,,
nucl1289,Nuclear Tai Loi,dialect,,tail1246,,,,
nucl1290,Nuclear Wa,language,established,waaa1245,23.1024,99.108,wbm,
nucl1291,Nuclear Palaung,family,established,pala1336,,,,plg
nucl1292,Nuclear War-Jaintia,dialect,,warj1242,,,,
nucl1293,Nuclear Khasi,dialect,,khas1269,,,,
nucl1294,Nuclear Jehai,dialect,,jeha1242,,,,
nucl1295,Nuclear Maleng,dialect,,male1282,,,,
nucl1296,Nuclear Ta'oihic,family,established,taoi1247,,,,
nucl1297,Nuclear Katu,family,established,katu1272,,,,ktu
nucl1298,Nuclear Central Khmer,dialect,,cent1989,,,,
nucl1299,Nuclear West Bahnaric,family,established,west2399,,,,
nucl1300,Nuclear Hre,dialect,,hree1244,,,,
nucl1301,Nuclear Turkish,language,established,nucl1762,39.8667,32.8667,tur,tur
nucl1302,Modern Georgian,language,established,geor1253,39.3705,45.8066,kat,geo
nucl1303,Nuclear Malayalam,dialect,,mala1464,,,,
nucl1304,Nuclear Tamil,dialect,,tami1289,,,,
nucl1305,Modern Kannada,language,established,kann1255,13.5878,76.1198,kan,knd
nucl1306,Nuclear Konda-Dora,dialect,,kond1295,,,,
nucl1307,Nuclear Dzongkhic,family,established,dzon1238,,,,
nucl1309,Nuclear Core Muji,family,established,core1246,,,,
nucl1310,Nuclear Burmese,language,established,oldm1246,20.7926,93.9665,mya,brm
nucl1311,Nuclear Zaiwa,dialect,,zaiw1241,,,,
nucl1312,Nuclear Ersu,dialect,,ersu1241,,,,
nucl1313,Nuclear Zemeic,family,established,zeme1241,,,,
nucl1318,Nuclear Dimasa,dialect,,dima1251,,,,
nucl1319,Nuclear Rawang,dialect,,rawa1265,,,,
nucl1320,Nuclear Itelmen,dialect,,itel1242,,,,
nucl1321,Nuclear Lezgic,family,established,lezg1248,,,,
nucl1322,Nuclear Bezhta,dialect,,bezh1248,,,,
nucl1323,Nuclear Botlikh,dialect,,botl1242,,,,
nucl1324,Nuclear Biao Mon,dialect,,biao1256,,,,
nucl1327,Nuclear Limilngan,language,established,limi1242,-12.4294,131.845,lmc,lml
nucl1328,Nuclear Wambaya,dialect,,wamb1258,,,,
nucl1329,Nuclear Wunambal,dialect,,wuna1249,,,,
nucl1330,Nuclear Worora,dialect,,woro1255,,,,
nucl1331,Nuclear Pitjantjatjara,dialect,,pitj1243,,,,
nucl1332,Nuclear Mayabic,family,established,maya1279,,,,
nucl1333,Nuclear Dhuwal,dialect,,dhuw1249,,,,
nucl1334,Nuclear Gupapuyngu,dialect,,gupa1247,,,,
nucl1335,Nuclear Kulin,family,established,kuli1251,,,,
nucl1336,Nuclear Dyaabugay,dialect,,dyaa1242,,,,
nucl1337,Nuclear Yidiny,dialect,,yidi1250,,,,
nucl1338,Nuclear Bardi,dialect,,bard1255,,,,
nucl1339,Nuclear Temein,language,established,teme1251,11.8275,29.3898,teq,tmn
nucl1340,Nuclear Lafofa,dialect,,lafo1243,,,,
nucl1341,Nuclear Bambassi,dialect,,bamb1262,,,,
nucl1342,Nuclear Kelo,dialect,,kelo1246,,,,
nucl1343,Nuclear Kadaru,dialect,,kada1282,,,,
nucl1344,Nuclear Dilling,dialect,,dill1242,,,,
nucl1345,Nuclear Jola,family,established,bakk1238,,,,
nucl1346,Nuclear Bandial,dialect,,band1340,,,,
nucl1347,Nuclear Wolof,language,established,wolo1247,15.2534,-15.383,wol,wlf
nucl1348,Nuclear Sekpele,dialect,,sekp1241,,,,
nucl1349,Nuclear Tchumbuli,dialect,,tchu1241,,,,
nucl1350,Nuclear Gonja,dialect,,gonj1241,,,,
nucl1351,Nuclear Awutu,dialect,,awut1241,,,,
nucl1352,Nuclear Gun,dialect,,gunn1250,,,,
nucl1353,Nuclear Gen,dialect,,genn1243,,,,
nucl1354,Nuclear Koma Ndera,dialect,,koma1266,,,,
nucl1355,Nuclear Mom Jango,dialect,,momj1237,,,,
nucl1356,Nuclear Pangseng,dialect,,pang1286,,,,
nucl1357,Nuclear Samba Leko,dialect,,samb1305,,,,
nucl1358,Nuclear Niellim,dialect,,niel1243,,,,
nucl1359,Nuclear Karang,dialect,,kara1478,,,,
nucl1360,Nuclear Nzakambay,dialect,,nzak1246,,,,
nucl1362,Nuclear Ganzi,dialect,,ganz1247,,,,
nucl1363,Nuclear Gbanu,dialect,,gban1260,,,,
nucl1364,Nuclear Bokoto,dialect,,boko1261,,,,
nucl1365,Nuclear Banda-Banda,dialect,,band1343,,,,
nucl1366,Nuclear Nateni,dialect,,nate1242,,,,
nucl1367,Nuclear Waama,dialect,,waam1244,,,,
nucl1368,Nuclear Kasem,dialect,,kase1253,,,,
nucl1369,Nuclear Kaansa,dialect,,kaan1246,,,,
nucl1370,Nuclear Waja,dialect,,waja1259,,,,
nucl1371,Nuclear Tulaic,family,established,tula1251,,,,
nucl1372,Nuclear Kwa,dialect,,kwaa1262,,,,
nucl1373,Nuclear Mboi,dialect,,mboi1246,,,,
nucl1374,Nuclear Bu,dialect,,buuu1244,,,,
nucl1375,Nuclear Agwagwune,dialect,,agwa1247,,,,
nucl1376,Nuclear Jere,dialect,,jere1244,,,,
nucl1377,Nuclear Kgalagadi,dialect,,kgal1244,,,,
nucl1378,Nuclear Ndau,dialect,,ndau1241,,,,
nucl1379,Nuclear Kinga,language,established,king1258,-9.35868,34.2321,zga,kga
nucl1380,Nuclear Mbangala,dialect,,mban1264,,,,
nucl1381,Nuclear Boguru,dialect,,bogu1241,,,,
nucl1382,Nuclear Ila,dialect,,ilaa1246,,,,
nucl1383,Nuclear Lenje,dialect,,lenj1248,,,,
nucl1384,Nuclear Lamba,dialect,,lamb1271,,,,
nucl1385,Nuclear Nkoya,dialect,,nkoy1244,,,,
nucl1386,Nuclear Bangubangu,dialect,,bang1350,,,,
nucl1387,Nuclear Meru,dialect,,meru1245,,,,
nucl1388,Nuclear Tharaka,dialect,,thar1283,,,,
nucl1389,Nuclear Embu,dialect,,embu1241,,,,
nucl1390,Nuclear Giryama,dialect,,giry1241,,,,
nucl1391,Nuclear Bukusu,dialect,,buku1249,,,,
nucl1392,Nuclear Nande,dialect,,nand1264,,,,
nucl1393,Nuclear Holu,dialect,,holu1245,,,,
nucl1394,Nuclear Simaa,dialect,,sima1258,,,,
nucl1395,Nuclear Nyanja,dialect,,nyan1308,,,,
nucl1396,Nuclear Sena,language,established,sena1270,-19.7933,34.9829,seh,sen
nucl1397,Nuclear Nsenga,dialect,,nsen1242,,,,
nucl1398,Nuclear Pande,dialect,,pand1264,,,,
nucl1399,Nuclear Ntomba,dialect,,ntom1248,,,,
nucl1401,Nuclear Sakata,dialect,,saka1287,,,,
nucl1402,Nuclear Bakaka,dialect,,baka1273,,,,
nucl1403,Nuclear Kwakum,dialect,,kwak1266,,,,
nucl1404,Nuclear Lefa,dialect,,lefa1242,,,,
nucl1405,Nuclear Batanga,dialect,,bata1285,,,,
nucl1406,Nuclear Kwasio,dialect,,kwas1243,,,,
nucl1407,Nuclear Byep,dialect,,byep1241,,,,
nucl1408,Nuclear Ukhwejo,dialect,,ukhw1241,,,,
nucl1409,Nuclear Mpuono,dialect,,mpuo1241,,,,
nucl1410,Nuclear Befang,dialect,,befa1241,,,,
nucl1411,Nuclear Yemba,dialect,,yemb1246,,,,
nucl1412,Nuclear Kwa',dialect,,kwaa1265,,,,
nucl1413,Nuclear Bafut,dialect,,bafu1246,,,,
nucl1414,Nuclear Ngwo,dialect,,ngwo1241,,,,
nucl1415,Nuclear Ncane,dialect,,ncan1245,,,,
nucl1416,Nuclear Samba Daka,dialect,,samb1311,,,,
nucl1417,Nuclear Igbo,language,established,igbo1259,4.62705,7.23441,ibo,igb
nucl1418,Nuclear Bassa,language,established,bass1262,7.27501,-11.543,bsq,
nucl1419,Nuclear Nyabwa,dialect,,nyab1255,,,,
nucl1420,Nuclear Mangbetu,dialect,,mang1394,,,,
nucl1421,Nuclear Mamvu,dialect,,mamv1243,,,,
nucl1422,Nuclear Vale,dialect,,vale1250,,,,
nucl1423,Nuclear Lutos,dialect,,luto1241,,,,
nucl1424,Nuclear Gulay,dialect,,gula1268,,,,
nucl1425,Nuclear Bedjond,dialect,,bedj1245,,,,
nucl1426,Nuclear Morom,dialect,,moro1281,,,,
nucl1427,Nuclear Yulu,dialect,,yulu1243,,,,
nucl1428,Nuclear Morokodo,dialect,,moro1284,,,,
nucl1429,Nuclear Laal,dialect,,laal1242,,,,
nucl1430,Nuclear Karamojong,dialect,,kara1483,,,,
nucl1431,Nuclear Maa,family,established,onga1238,,,,
nucl1432,Nuclear Okiek,dialect,,okie1245,,,,
nucl1433,Nuclear Bench,dialect,,benc1235,,,,
nucl1434,Nuclear Kafa,dialect,,kafa1242,,,,
nucl1435,Nuclear Keiga,dialect,,keig1242,,,,
nucl1436,Nuclear Kanga,dialect,,kang1288,,,,
nucl1437,Nuclear Tulishi,dialect,,tuli1249,,,,
nucl1438,Nuclear Tumtum,dialect,,tumt1243,,,,
nucl1439,Nuclear Kibet,dialect,,kibe1241,,,,
nucl1440,Nuclear Masalit,language,established,masa1301,13.2733,22.1752,mls,msl
nucl1441,Nuclear Maba,family,established,maba1276,,,,
nucl1442,Nuclear Karanga,dialect,,kara1484,,,,
nucl1444,Nuclear Bozo,family,established,bozo1252,,,,
nucl1445,Nuclear Mokole,family,established,mand1434,,,,
nucl1446,Nuclear Koyaga,dialect,,koya1253,,,,
